trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
517,False,"{'a': 0.05, 'e': 0.005483158518269426}",25,12,23.161250075831187,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.05, 'e': 0.005428326933086731}",30,21,19.890343730468892,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.05, 'e': 0.005374043663755864}",30,16,11.88229566059895,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
520,False,"{'a': 0.05, 'e': 0.005320303227118305}",30,18,25.39345639317094,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.05, 'e': 0.005267100194847122}",30,10,38.487008242785755,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.05, 'e': 0.005214429192898651}",20,6,24.971108424199485,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.05, 'e': 0.005162284900969664}",20,8,22.673387550616695,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.05, 'e': 0.005110662051959968}",20,7,20.834081765626216,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.05, 'e': 0.005059555431440368}",25,0,40.524035356463955,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
526,False,"{'a': 0.05, 'e': 0.005008959877125964}",20,6,27.15371732466757,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.05, 'e': 0.0049588702783547045}",20,12,14.95339082940685,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.05, 'e': 0.004909281575571157}",20,8,23.559802837203883,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.05, 'e': 0.0048601887598154455}",20,9,23.45901679816334,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.05, 'e': 0.004811586872217291}",25,5,34.134220482091465,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.05, 'e': 0.004763471003495118}",30,16,30.345889617441454,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.05, 'e': 0.004715836293460167}",20,14,10.382557920084942,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.05, 'e': 0.004668677930525565}",20,10,20.3134853392376,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.05, 'e': 0.0046219911512203095}",20,16,9.020731107478191,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.05, 'e': 0.004575771239708106}",25,11,23.834846561595278,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.05, 'e': 0.004530013527311025}",30,15,28.804082924416793,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.05, 'e': 0.004484713392037915}",35,17,34.06385183525086,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.05, 'e': 0.004439866258117536}",30,13,28.632380232245165,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.05, 'e': 0.004395467595536361}",25,10,26.759450828708705,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.05, 'e': 0.0043515129195809965}",25,15,19.115923783594408,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.05, 'e': 0.004307997790385187}",20,3,34.3617758492115,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.05, 'e': 0.004264917812481335}",25,13,21.457620220323847,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.05, 'e': 0.004222268634356522}",20,3,23.994221267300613,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.05, 'e': 0.004180045948012957}",25,8,32.77652347982739,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.05, 'e': 0.004138245488532827}",20,10,17.61274501805286,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.05, 'e': 0.004096863033647498}",20,9,20.871161838371243,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.05, 'e': 0.0040558944033110235}",30,12,24.65010380782427,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
548,False,"{'a': 0.05, 'e': 0.004015335459277913}",25,18,12.115719323622283,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.05, 'e': 0.003975182104685134}",20,10,20.201943730195985,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.05, 'e': 0.003935430283638282}",20,6,24.070416085669976,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.05, 'e': 0.0038960759808018995}",25,10,32.29197464046528,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.05, 'e': 0.0038571152209938807}",20,6,20.868657554748143,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.05, 'e': 0.0038185440687839418}",20,8,21.663307668353838,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.05, 'e': 0.003780358628096102}",25,11,26.616946758027794,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.05, 'e': 0.0037425550418151415}",20,12,13.59773623491643,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.05, 'e': 0.0037051294913969897}",20,8,24.385855259314756,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.05, 'e': 0.00366807819648302}",20,13,12.502756401059829,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.05, 'e': 0.0036313974145181895}",25,13,22.599055588743113,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.05, 'e': 0.003595083440373008}",20,4,21.70512416874708,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.05, 'e': 0.003559132605969278}",25,4,36.62807218915134,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.05, 'e': 0.003523541279909585}",20,8,18.333130356350466,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.05, 'e': 0.003488305867110489}",35,21,24.66169765021766,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.05, 'e': 0.003453422808439384}",20,9,19.23626031393142,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.05, 'e': 0.0034188885803549903}",20,16,7.33629318241354,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.05, 'e': 0.0033846996945514404}",30,10,36.42511315491722,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.05, 'e': 0.003350852697605926}",20,9,21.570774692579167,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.05, 'e': 0.0033173441706298664}",35,22,25.139265238951996,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.05, 'e': 0.0032841707289235677}",25,7,33.35341006675972,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.05, 'e': 0.003251329021634332}",20,7,23.13353824554841,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.05, 'e': 0.0032188157314179885}",30,13,33.58656264311313,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.05, 'e': 0.003186627574103809}",20,6,26.515502415670998,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.05, 'e': 0.0031547612983627705}",25,11,27.749053453893637,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.05, 'e': 0.003123213685379143}",25,14,22.599315343847316,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.05, 'e': 0.0030919815485253516}",25,11,25.14309115789812,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.05, 'e': 0.003061061733040098}",30,22,16.72673580126038,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.05, 'e': 0.003030451115709697}",20,7,24.82452801119308,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.05, 'e': 0.0030001466045526}",20,10,20.142739227456268,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.05, 'e': 0.002970145138507074}",20,10,17.04884815980591,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.05, 'e': 0.002940443687122003}",25,8,32.82614423002537,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.05, 'e': 0.002911039250250783}",20,10,17.502186862000514,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.05, 'e': 0.0028819288577482754}",30,13,28.9925996226874,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.05, 'e': 0.0028531095691707925}",20,13,15.167695323661713,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.05, 'e': 0.0028245784734790844}",20,12,13.083113620820319,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.05, 'e': 0.0027963326887442937}",20,6,28.64540904452601,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.05, 'e': 0.0027683693618568506}",20,7,24.31122462484102,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.05, 'e': 0.002740685668238282}",20,13,13.134455741725942,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.05, 'e': 0.0027132788115558993}",20,0,26.99269875016644,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
588,False,"{'a': 0.05, 'e': 0.0026861460234403403}",25,14,17.581349871556487,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.05, 'e': 0.002659284563205937}",20,3,26.38753430587526,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.05, 'e': 0.0026326917175738774}",20,6,27.310991175832797,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.05, 'e': 0.0026063648003981387}",35,18,32.20710469787037,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.05, 'e': 0.0025803011523941573}",20,16,6.81269355746009,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.05, 'e': 0.0025544981408702158}",20,16,7.140233176800122,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.05, 'e': 0.0025289531594615135}",30,15,26.99462985630702,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.05, 'e': 0.0025036636278668984}",25,2,39.464721647630476,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.05, 'e': 0.0024786269915882293}",25,13,24.481647199702536,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.05, 'e': 0.002453840721672347}",20,10,18.703262234914128,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.05, 'e': 0.0024293023144556234}",25,9,30.188502635846948,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.05, 'e': 0.0024050092913110673}",30,24,12.54326934300877,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.05, 'e': 0.0023809591983979567}",25,16,16.684167903995018,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.05, 'e': 0.002357149606413977}",20,9,18.501736518592928,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.05, 'e': 0.002333578110349837}",20,8,23.740722275112756,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.05, 'e': 0.0023102423292463386}",20,0,31.503972514117546,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
604,False,"{'a': 0.05, 'e': 0.0022871399059538754}",25,16,15.260952271684902,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.05, 'e': 0.0022642685068943367}",25,11,26.31005018813267,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.05, 'e': 0.002241625821825393}",20,14,11.285328754127097,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.05, 'e': 0.0022192095636071395}",20,6,25.954807261232446,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.05, 'e': 0.002197017467971068}",20,11,19.277324100576564,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.05, 'e': 0.002175047293291357}",25,11,25.904344048845516,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.05, 'e': 0.002153296820358444}",30,18,22.9205002308927,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.05, 'e': 0.0021317638521548593}",25,13,23.244394889149717,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.05, 'e': 0.0021104462136333105}",20,7,22.6838471328953,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.05, 'e': 0.0020893417514969773}",30,18,24.928726655694796,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.05, 'e': 0.0020684483339820075}",30,12,38.16990610144247,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.05, 'e': 0.0020477638506421875}",30,15,26.45326817516792,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.05, 'e': 0.0020272862121357657}",25,11,26.527095394078778,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.05, 'e': 0.002007013350014408}",25,13,23.308060053799334,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.05, 'e': 0.0019869432165142637}",25,14,15.344748858770568,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.05, 'e': 0.001967073784349121}",25,17,14.350912068135125,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.05, 'e': 0.00194740304650563}",20,9,22.628193907513822,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.05, 'e': 0.0019279290160405737}",20,13,14.325082612957296,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.05, 'e': 0.001908649725880168}",25,15,14.347464676870267,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.05, 'e': 0.0018895632286213661}",25,9,33.660909652796065,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.05, 'e': 0.0018706675963351526}",25,9,26.058923110199565,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.05, 'e': 0.001851960920371801}",30,13,29.61269525842947,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.05, 'e': 0.001833441311168083}",25,13,21.78903018789488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.05, 'e': 0.0018151068980564022}",30,12,30.84985084874649,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.05, 'e': 0.001796955829075838}",25,11,22.352565725399625,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.05, 'e': 0.0017789862707850797}",30,16,26.320132921271327,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.05, 'e': 0.001761196408077229}",20,8,21.503368454968275,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.05, 'e': 0.0017435844439964566}",20,8,23.09124326656309,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.05, 'e': 0.001726148599556492}",25,13,24.140102238540887,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.05, 'e': 0.001708887113560927}",20,14,12.151661305280246,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.05, 'e': 0.0016917982424253177}",30,19,20.000000847719544,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.05, 'e': 0.0016748802600010646}",20,6,25.82253965714276,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.05, 'e': 0.0016581314574010539}",20,9,20.742369046617927,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.05, 'e': 0.0016415501428270432}",20,1,35.963616691770675,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.05, 'e': 0.001625134641398773}",25,12,23.27480199259424,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.05, 'e': 0.001608883294984785}",20,6,24.2689401728626,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.05, 'e': 0.0015927944620349372}",30,16,26.744943525607273,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.05, 'e': 0.0015768665174145879}",30,4,40.27218688354084,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.05, 'e': 0.001561097852240442}",20,10,21.342293056109774,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.05, 'e': 0.0015454868737180376}",30,20,21.28045107055351,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.05, 'e': 0.0015300320049808573}",25,13,21.82955336098068,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.05, 'e': 0.0015147316849310486}",25,8,28.561886923005183,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.05, 'e': 0.001499584368081738}",20,1,34.4942708729648,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.05, 'e': 0.0014845885244009207}",25,13,21.88472098926318,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.05, 'e': 0.0014697426391569114}",20,8,23.11848396348989,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.05, 'e': 0.0014550452127653423}",20,12,15.015654209762408,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.05, 'e': 0.001440494760637689}",20,13,15.79408009054578,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.05, 'e': 0.001426089813031312}",30,8,45.17533388987473,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.05, 'e': 0.0014118289149009989}",20,11,17.791659062003085,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.05, 'e': 0.0013977106257519888}",20,2,31.570551386473955,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.05, 'e': 0.001383733519494469}",30,13,29.564256642949474,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.05, 'e': 0.0013698961842995242}",25,11,28.970628587190077,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.05, 'e': 0.001356197222456529}",30,18,24.51443464052271,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.05, 'e': 0.0013426352502319636}",25,11,24.44411303670917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.05, 'e': 0.001329208897729644}",25,19,10.520604573485622,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.05, 'e': 0.0013159168087523475}",25,17,15.144689729524202,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.05, 'e': 0.0013027576406648242}",30,21,19.33789486383807,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.05, 'e': 0.0012897300642581758}",20,2,27.963453132255513,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.05, 'e': 0.001276832763615594}",25,14,23.04599907248656,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.05, 'e': 0.0012640644359794382}",25,18,13.133600508793934,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.05, 'e': 0.0012514237916196437}",20,14,11.383780563072888,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.05, 'e': 0.0012389095537034473}",20,5,26.0883026559247,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.05, 'e': 0.0012265204581664128}",20,12,13.800179148892946,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.05, 'e': 0.0012142552535847487}",20,8,17.663582777752865,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.05, 'e': 0.0012021127010489012}",25,14,21.042330272389247,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.05, 'e': 0.0011900915740384122}",25,18,13.032033435930957,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.05, 'e': 0.001178190658298028}",20,10,21.446312896686518,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.05, 'e': 0.0011664087517150477}",30,19,21.769807054990437,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.05, 'e': 0.0011547446641978973}",25,14,21.20500157519236,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.05, 'e': 0.0011431972175559183}",20,11,17.565438124772577,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.05, 'e': 0.0011317652453803591}",20,6,26.328518719013697,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.05, 'e': 0.0011204475929265554}",20,4,21.862217935025612,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.05, 'e': 0.0011092431169972899}",20,0,28.15794750164142,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
677,False,"{'a': 0.05, 'e': 0.001098150685827317}",20,8,22.959926220777266,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.05, 'e': 0.0010871691789690438}",30,18,23.203677331136024,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.05, 'e': 0.0010762974871793534}",30,19,20.048011267907906,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.05, 'e': 0.0010655345123075598}",20,12,13.39282138394234,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.05, 'e': 0.0010548791671844842}",20,5,30.832564049753937,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.05, 'e': 0.0010443303755126394}",20,6,24.77004343171368,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.05, 'e': 0.001033887071757513}",20,4,28.77527640495653,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.05, 'e': 0.0010235482010399377}",20,11,16.720839904906754,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.05, 'e': 0.0010133127190295385}",20,6,29.140627121675497,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.05, 'e': 0.001003179591839243}",25,19,10.07248500247239,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.05, 'e': 0.0009931477959208507}",20,11,17.89893357475325,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,6,25.711078529875092,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,12,14.501264340622722,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,10,21.889804043931463,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,9,19.04764455839974,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,20,15.598872834693067,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,9,19.864842853858292,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,15,19.512509767892507,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,2,27.37162687850039,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,14,12.25657748497101,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,16,18.299863144057902,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,14,21.051756016532227,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,10,26.583570319674312,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,12,15.47269669060929,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,12,16.05851628831622,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,3,26.638283229110794,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
