trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1141,False,"{'a': 0.05, 'e': 0.00326556408976945}",25,10,29.065511719128313,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.05, 'e': 0.0032492362693206027}",30,13,35.59478451156812,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.05, 'e': 0.003232990087974}",20,12,17.46160536978384,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.05, 'e': 0.00321682513753413}",20,12,16.780916831015364,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.05, 'e': 0.003200741011846459}",25,13,26.340836883338774,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.05, 'e': 0.0031847373067872267}",25,12,20.280564263928184,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.05, 'e': 0.0031688136202532905}",20,8,21.680690643775513,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.05, 'e': 0.003152969552152024}",20,8,20.8193069270764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.05, 'e': 0.003137204704391264}",20,6,25.96995987372304,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.05, 'e': 0.0031215186808693078}",20,13,12.061556843282276,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.05, 'e': 0.003105911087464961}",25,13,20.457785275690785,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.05, 'e': 0.0030903815320276365}",30,19,23.010968570872024,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.05, 'e': 0.003074929624367498}",20,2,30.67103037745454,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.05, 'e': 0.0030595549762456606}",35,22,25.34185934363814,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.05, 'e': 0.0030442572013644324}",25,11,16.10888470777754,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.05, 'e': 0.0030290359153576103}",25,8,31.57918657695163,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.05, 'e': 0.003013890735780822}",25,17,8.59232830721503,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.05, 'e': 0.002998821282101918}",25,15,18.907486117270274,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.05, 'e': 0.002983827175691408}",25,14,22.927253506478674,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.05, 'e': 0.0029689080398129513}",20,13,16.794386429196823,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.05, 'e': 0.0029540634996138865}",20,10,23.395770664306426,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.05, 'e': 0.002939293182115817}",30,16,25.88772450944309,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.05, 'e': 0.0029245967162052377}",25,1,40.647672178507236,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.05, 'e': 0.002909973732624212}",30,15,25.903036504058083,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.05, 'e': 0.0028954238639610904}",20,8,23.946176687803856,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.05, 'e': 0.0028809467446412854}",20,16,7.829052339206096,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.05, 'e': 0.0028665420109180786}",20,13,13.713424226876175,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.05, 'e': 0.0028522093008634883}",25,14,23.914127032935845,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.05, 'e': 0.0028379482543591707}",20,7,24.25767823873384,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.05, 'e': 0.002823758513087375}",25,9,28.945812004971547,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.05, 'e': 0.002809639720521938}",25,14,19.973443128365467,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.05, 'e': 0.0027955915219193286}",20,8,17.867429102626268,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.05, 'e': 0.002781613564309732}",25,13,24.361829877512537,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.05, 'e': 0.002767705496488183}",20,12,18.50573676176419,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.05, 'e': 0.002753866969005742}",25,7,30.060134401261124,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.05, 'e': 0.0027400976341607135}",20,6,23.034469327443915,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.05, 'e': 0.00272639714598991}",20,14,12.577215729161242,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.05, 'e': 0.0027127651602599605}",20,7,26.001124521423655,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.05, 'e': 0.0026992013344586605}",30,13,33.20843294598765,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.05, 'e': 0.002685705327786367}",20,14,11.112861559886186,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.05, 'e': 0.002672276801147435}",20,0,31.685480482350613,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.05, 'e': 0.0026589154171416983}",30,20,16.94485479714597,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.05, 'e': 0.0026456208400559896}",20,4,35.48572509690478,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.05, 'e': 0.0026323927358557096}",20,6,27.38765632857274,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.05, 'e': 0.002619230772176431}",20,10,20.477809486147258,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.05, 'e': 0.002606134618315549}",25,9,31.032510979810358,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.05, 'e': 0.0025931039452239714}",20,12,16.112107309110915,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.05, 'e': 0.0025801384254978514}",25,9,33.1019105298308,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.05, 'e': 0.0025672377333703623}",20,15,6.308241251623337,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.05, 'e': 0.00255440154470351}",20,8,23.95036890132929,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.05, 'e': 0.0025416295369799927}",20,8,22.162363189909783,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.05, 'e': 0.0025289213892950926}",25,11,25.95243659493884,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.05, 'e': 0.0025162767823486173}",30,17,23.730404539661397,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.05, 'e': 0.002503695398436874}",20,7,25.45979642617006,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.05, 'e': 0.0024911769214446895}",20,6,22.130383858203782,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.05, 'e': 0.0024787210368374664}",20,11,17.08419426960257,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.05, 'e': 0.002466327431653279}",20,14,8.947852758709281,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.05, 'e': 0.0024539957944950124}",30,16,24.47470844336889,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.05, 'e': 0.0024417258155225376}",20,7,23.8767995684235,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.05, 'e': 0.0024295171864449246}",25,11,29.679977401147866,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.05, 'e': 0.0024173696005127003}",20,8,21.203163288959683,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.05, 'e': 0.0024052827525101366}",20,13,16.525555000770282,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.05, 'e': 0.002393256338747586}",30,16,26.579630415138418,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.05, 'e': 0.002381290057053848}",25,16,17.78336568587248,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.05, 'e': 0.0023693836067685786}",20,16,9.408314015687118,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.05, 'e': 0.002357536688734736}",20,6,29.59779140741548,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.05, 'e': 0.002345749005291062}",25,20,8.329747445940612,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.05, 'e': 0.0023340202602646068}",25,16,17.14444508069423,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.05, 'e': 0.002322350158963284}",20,12,15.811638276237053,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.05, 'e': 0.0023107384081684675}",30,16,26.954802165288736,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.05, 'e': 0.002299184716127625}",20,10,17.642915962203716,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.05, 'e': 0.0022876887925469868}",20,9,23.222062507081194,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.05, 'e': 0.002276250348584252}",20,6,23.744839130020416,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.05, 'e': 0.0022648690968413306}",20,9,16.680943479426848,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.05, 'e': 0.0022535447513571238}",25,12,25.36991212689704,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.05, 'e': 0.0022422770276003382}",25,17,16.807667321683017,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.05, 'e': 0.0022310656424623368}",25,13,26.211476502245105,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.05, 'e': 0.002219910314250025}",25,7,29.57137692673828,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.05, 'e': 0.002208810762678775}",25,10,28.499345726022,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.05, 'e': 0.0021977667088653808}",25,1,39.606279333328104,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.05, 'e': 0.002186777875321054}",20,16,6.697719800451349,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.05, 'e': 0.0021758439859444487}",30,17,27.254398649088806,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.05, 'e': 0.0021649647660147266}",20,13,15.345811779774028,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.05, 'e': 0.002154139942184653}",20,15,8.085211422016037,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.05, 'e': 0.0021433692424737295}",25,10,31.070318638223483,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.05, 'e': 0.002132652396261361}",25,5,31.655815992864497,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.05, 'e': 0.002121989134280054}",25,9,30.353683410888124,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.05, 'e': 0.002111379188608654}",20,10,17.293303680120317,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.05, 'e': 0.0021008222926656105}",20,6,25.54955649755573,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.05, 'e': 0.0020903181812022826}",25,13,23.175311346092464,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.05, 'e': 0.002079866590296271}",25,14,25.215395883576154,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.05, 'e': 0.0020694672573447898}",20,7,27.21036530410688,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.05, 'e': 0.0020591199210580656}",30,19,21.510441022920986,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.05, 'e': 0.0020488243214527753}",20,10,17.956801425997806,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.05, 'e': 0.0020385801998455116}",35,11,45.032858311826025,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.05, 'e': 0.002028387298846284}",20,0,34.777837948470484,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1237,False,"{'a': 0.05, 'e': 0.0020182453623520526}",25,15,22.80095694252452,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.05, 'e': 0.0020081541355402924}",20,16,6.902911497176915,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.05, 'e': 0.001998113364862591}",20,11,18.06125014016027,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.05, 'e': 0.001988122798038278}",35,17,30.338560374034714,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.05, 'e': 0.0019781821840480864}",20,2,30.99080137980348,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.05, 'e': 0.001968291273127846}",20,13,13.933268800978354,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.05, 'e': 0.0019584498167622066}",20,3,32.380584626400235,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.05, 'e': 0.0019486575676783957}",20,12,15.369870097446622,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.05, 'e': 0.0019389142798400037}",25,15,17.04728215807089,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.05, 'e': 0.0019292197084408037}",30,4,42.20497194824125,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.05, 'e': 0.0019195736098985997}",30,13,32.13587175294144,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.05, 'e': 0.0019099757418491066}",20,16,9.325332131509814,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.05, 'e': 0.001900425863139861}",25,13,21.671890559578912,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.05, 'e': 0.001890923733824162}",20,10,18.917061520687,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.05, 'e': 0.001881469115155041}",20,8,23.77209023444416,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.05, 'e': 0.0018720617695792657}",25,13,22.183090575714054,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.05, 'e': 0.0018627014607313695}",25,13,28.265815702497132,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.05, 'e': 0.0018533879534277126}",30,3,45.054654419568905,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.05, 'e': 0.001844121013660574}",25,7,32.76105037149188,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.05, 'e': 0.0018349004085922711}",20,10,20.460890047627064,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.05, 'e': 0.0018257259065493098}",25,12,25.699417297652197,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.05, 'e': 0.0018165972770165632}",20,12,16.20979742813733,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.05, 'e': 0.0018075142906314803}",25,19,12.776251886294649,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.05, 'e': 0.001798476719178323}",20,14,11.569959765060249,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.05, 'e': 0.0017894843355824312}",25,11,28.1628856359981,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.05, 'e': 0.0017805369139045192}",20,9,24.309693988713548,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.05, 'e': 0.0017716342293349965}",30,18,24.498532273720745,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.05, 'e': 0.0017627760581883215}",25,11,27.816819962495604,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.05, 'e': 0.00175396217789738}",25,15,15.750901715829453,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.05, 'e': 0.001745192367007893}",25,11,25.750320204175534,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.05, 'e': 0.0017364664051728537}",20,6,24.078314746283304,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.05, 'e': 0.0017277840731469893}",20,8,23.02869116260988,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.05, 'e': 0.0017191451527812543}",30,21,14.348914415948709,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.05, 'e': 0.0017105494270173481}",20,7,20.865897848719374,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.05, 'e': 0.0017019966798822613}",25,17,15.694542064124699,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.05, 'e': 0.00169348669648285}",30,15,33.82264484107009,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.05, 'e': 0.0016850192630004357}",20,6,28.252189219965906,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.05, 'e': 0.0016765941666854335}",20,9,23.422301821285007,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.05, 'e': 0.0016682111958520064}",20,9,21.978487179199938,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.05, 'e': 0.0016598701398727463}",20,16,7.552619736932422,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.05, 'e': 0.0016515707891733827}",30,7,44.58427654881046,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.05, 'e': 0.0016433129352275157}",25,2,35.67672674247996,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.05, 'e': 0.0016350963705513782}",25,12,24.207523910551966,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.05, 'e': 0.0016269208886986212}",20,13,11.53334046138987,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.05, 'e': 0.001618786284255128}",20,14,13.925362619085597,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.05, 'e': 0.0016106923528338524}",25,13,21.280527037998823,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.05, 'e': 0.001602638891069683}",20,0,30.48571138110775,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1284,False,"{'a': 0.05, 'e': 0.0015946256966143347}",30,11,32.03819157658398,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.05, 'e': 0.001586652568131263}",20,6,27.13473227985273,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.05, 'e': 0.0015787193052906067}",20,14,11.921135495481813,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.05, 'e': 0.0015708257087641538}",30,18,23.632921207169566,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.05, 'e': 0.001562971580220333}",20,13,13.529184023438976,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.05, 'e': 0.0015551567223192314}",35,8,48.87315740783865,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.05, 'e': 0.0015473809387076352}",20,14,11.805403543435993,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.05, 'e': 0.0015396440340140968}",25,14,22.925916731943012,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.05, 'e': 0.0015319458138440265}",30,8,37.22710300411093,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.05, 'e': 0.0015242860847748062}",25,10,25.612943815507776,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.05, 'e': 0.0015166646543509322}",20,8,24.783480786243448,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.05, 'e': 0.0015090813310791775}",20,8,26.08915200801261,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.05, 'e': 0.0015015359244237817}",30,8,2.088346046381445,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1297,False,"{'a': 0.05, 'e': 0.0014940282448016628}",25,12,23.43457269050799,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.05, 'e': 0.0014865581035776545}",25,14,23.438081892258953,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.05, 'e': 0.0014791253130597662}",20,10,22.66433708005695,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.05, 'e': 0.0014717296864944674}",25,17,13.430279135639548,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.05, 'e': 0.001464371038061995}",20,14,12.184180489562163,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.05, 'e': 0.001457049182871685}",20,6,24.863348080646606,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.05, 'e': 0.0014497639369573266}",20,8,19.3078678267363,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.05, 'e': 0.0014425151172725399}",20,10,21.02443106972383,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.05, 'e': 0.0014353025416861773}",20,16,6.550069447153993,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.05, 'e': 0.0014281260289777462}",20,14,11.03127895449125,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.05, 'e': 0.0014209853988328576}",20,9,22.03064880355399,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.05, 'e': 0.0014138804718386933}",20,8,22.529068883310075,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.05, 'e': 0.0014068110694794998}",25,8,32.058438486240895,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.05, 'e': 0.0013997770141321024}",25,11,28.629470885731273,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.05, 'e': 0.0013927781290614418}",30,8,44.284623698657796,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.05, 'e': 0.0013858142384161347}",20,9,19.833195936321715,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.05, 'e': 0.0013788851672240539}",25,7,28.740210695341677,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.05, 'e': 0.0013719907413879337}",25,6,30.87532662436334,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.05, 'e': 0.001365130787680994}",30,21,16.17318162266233,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.05, 'e': 0.001358305133742589}",25,11,28.498017700870825,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.05, 'e': 0.0013515136080738761}",25,13,25.185317440045324,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.05, 'e': 0.0013447560400335066}",20,7,23.852132169631147,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.05, 'e': 0.0013380322598333392}",30,12,32.107477018264674,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.05, 'e': 0.0013313420985341725}",20,8,23.265327841211803,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.05, 'e': 0.0013246853880415016}",20,2,32.657148397531216,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.05, 'e': 0.001318061961101294}",35,28,16.822806234195102,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
